TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
0.02714496140343105,1,0.09523809523809523,0.0,0.7096774193548387,2,0.15517241379310343,0.0,0.38750156284239695,0
0.2587797503682455,0,0.40476190476190477,1.0,0.12903225806451613,3,0.9310344827586207,0.0,0.4326465341197063,1
0.25678624035085773,1,0.6904761904761905,0.0,0.30645161290322587,1,0.1413793103448276,0.0,0.44288063110600845,0
0.17982567862403506,1,0.42857142857142855,1.0,0.06451612903225812,3,0.35517241379310344,0.0,0.035822364308309484,4
0.10108203293721552,1,0.5952380952380952,0.5,0.4193548387096775,0,0.20344827586206898,0.0,0.979703886738627,2
0.13293389299281227,1,0.5714285714285714,0.5,0.016129032258064557,3,0.23103448275862065,0.0,0.08477260475077203,4
0.19269489329183878,1,0.9285714285714285,1.0,0.5161290322580645,0,0.19655172413793104,0.0,0.7008988528400713,2
0.20317189593877708,1,0.23809523809523808,0.0,0.32258064516129037,1,0.3172413793103448,0.0,0.030333930686427268,0
0.38223339572281345,0,0.738095238095238,1.0,0.6451612903225806,1,0.24137931034482757,0.0,0.42688855219624733,3
0.2875638200081956,1,0.23809523809523808,1.0,0.5,0,0.5517241379310345,0.0,0.475615625466332,2
0.17105423454752858,1,0.8571428571428571,1.0,0.25806451612903225,0,0.506896551724138,0.0,0.0956170505097219,2
0.026912385234735804,1,0.5476190476190476,0.5,0.7419354838709677,0,0.20344827586206898,0.0,0.6566411727300472,2
0.6288527349849933,1,1.0,0.0,0.4838709677419355,0,0.3620689655172414,0.0,0.7028125785622389,2
0.0103551770347646,0,0.8571428571428571,1.0,0.6451612903225806,0,0.5827586206896552,0.0,0.8592379782129688,3
0.4349174354601132,1,0.42857142857142855,1.0,0.09677419354838712,3,0.3103448275862069,0.0,0.046408016810134484,4
0.7937160134229674,0,0.5952380952380952,1.0,0.6774193548387097,2,0.08275862068965517,0.0,0.266373546892666,1
0.25516928222564317,1,0.3571428571428571,0.5,0.04838709677419356,3,0.43103448275862066,0.0,0.03473879357977622,4
0.48936240904610545,1,0.47619047619047616,1.0,0.016129032258064557,3,0.8620689655172414,0.0,0.0856740119139005,4
0.71313390849789,1,0.8333333333333333,0.0,0.1774193548387097,1,0.21379310344827585,0.0,0.0700603761307921,0
0.5630779794668468,0,0.5476190476190476,0.5,0.532258064516129,1,0.40344827586206894,0.0,0.5113458997065218,3
0.9506495520139988,0,0.8809523809523809,0.5,0.14516129032258068,3,0.603448275862069,0.0,0.1190926237872007,1
0.027798389686908176,1,0.5,0.0,0.6290322580645161,1,0.23448275862068962,0.0,0.0067077867866212615,0
0.16320202009015095,1,0.11904761904761904,0.5,0.8548387096774193,2,0.4241379310344827,0.0,0.13541609250413736,0
0.12709733866412679,1,0.8333333333333333,0.5,0.30645161290322587,0,0.5689655172413793,0.0,0.5069934676548761,2
0.4242964570896968,1,0.30952380952380953,0.5,0.19354838709677424,1,0.04827586206896552,0.0,0.5915731537957913,0
0.10884564694937593,0,0.2857142857142857,1.0,0.03225806451612906,3,0.5413793103448277,0.0,0.6239391156933577,1
0.09190081180157929,0,0.30952380952380953,0.5,0.5967741935483871,0,0.5310344827586208,0.0,0.07260058319228542,3
0.21696034022570962,1,0.9761904761904762,0.5,0.14516129032258068,1,0.4689655172413793,0.0,0.6263206858491849,0
0.14362132169714148,1,0.45238095238095233,0.0,0.22580645161290325,1,0.7758620689655172,0.0,0.5279160622555749,0
0.3396055065176702,1,0.16666666666666666,1.0,0.4516129032258065,1,0.1413793103448276,0.0,0.6262682550074815,0
0.12705303844151816,1,0.9285714285714285,1.0,0.6612903225806451,2,0.24137931034482757,0.0,0.4062334893262906,0
0.8376396841394128,1,0.8095238095238095,0.5,0.14516129032258068,3,0.02413793103448276,0.0,0.021469757487191415,4
0.5576290520859868,1,0.47619047619047616,1.0,0.06451612903225812,3,0.08620689655172413,0.0,0.023296098473187005,4
0.15811856954581197,1,0.8333333333333333,0.0,0.7258064516129032,2,0.4724137931034483,0.0,0.5296993830637627,0
0.2716489650360493,1,0.6428571428571428,0.0,0.11290322580645162,3,0.5862068965517242,0.0,0.05940884898169896,4
0.2814282391769019,0,0.21428571428571427,1.0,0.532258064516129,1,0.5655172413793104,0.0,0.5880327276002674,3
0.23645243817350178,0,0.21428571428571427,0.0,0.967741935483871,2,0.9379310344827586,0.0,0.23039120129813387,1
0.3628188231645864,1,0.3333333333333333,1.0,0.3548387096774194,1,0.32413793103448274,0.0,0.025469961833036004,0
0.002480812466082642,1,0.8571428571428571,1.0,0.467741935483871,0,0.33448275862068966,0.0,0.8095873155005735,2
0.33205231856290074,0,0.047619047619047616,1.0,0.8064516129032258,0,0.1275862068965517,0.0,0.903793438616256,3
0.4511866922131283,1,0.09523809523809523,1.0,0.12903225806451613,1,0.17931034482758618,0.0,0.5542470998350445,0
0.1279944181719513,1,0.3333333333333333,0.5,0.33870967741935487,1,0.5413793103448277,0.0,0.428843281525388,0
0.05904112168163645,1,0.3571428571428571,0.0,0.8225806451612903,2,0.38275862068965516,0.0,0.10419487065042476,0
0.06986145105379155,0,0.26190476190476186,1.0,0.4516129032258065,0,0.5344827586206897,0.0,0.7443626762314863,3
0.35175484256808387,1,0.26190476190476186,1.0,0.14516129032258068,3,0.2793103448275862,0.0,0.0029744419812405137,4
0.367016269256753,1,0.7619047619047619,1.0,0.3709677419354839,1,0.17586206896551726,0.0,0.27367017236303115,0
0.005293876601729924,1,1.0,0.0,0.6129032258064516,2,0.10689655172413794,0.0,0.3668216289321451,0
0.23731629251436984,0,0.26190476190476186,1.0,0.8387096774193548,0,0.8172413793103449,0.0,0.7427890787901115,3
0.6628974560597166,1,0.7142857142857142,0.5,0.6290322580645161,0,0.5103448275862069,0.0,0.08834395169909538,2
0.9314343304575105,1,0.9523809523809523,1.0,0.12903225806451613,3,0.24137931034482757,0.0,0.0673796813011453,4
0.041963385866013975,1,0.5476190476190476,1.0,0.12903225806451613,3,0.3379310344827586,0.0,0.013607147802542761,4
0.13784014264671676,1,0.6666666666666666,0.5,0.24193548387096775,1,0.3275862068965517,0.0,0.4173326952006959,0
0.33467710675246143,0,0.8333333333333333,0.5,0.967741935483871,2,0.10344827586206896,0.0,0.3382703468636274,1
0.23011750634046932,1,0.5,1.0,0.467741935483871,1,0.906896551724138,0.0,0.6213545440735,0
0.006102355664337212,0,0.47619047619047616,0.5,0.08064516129032262,3,0.8413793103448276,0.0,0.06834292996987244,1
0.4220371457366573,1,0.0,0.0,0.6129032258064516,0,0.22413793103448276,0.0,0.7887547943971597,2
0.017609338486925898,1,0.5952380952380952,0.0,0.5161290322580645,0,0.393103448275862,0.0,0.9612267203701887,2
0.5380483536929772,1,0.6666666666666666,1.0,0.0,3,0.2,0.0,0.11073931519943216,4
0.3722658456358743,1,0.8333333333333333,0.5,0.04838709677419356,3,0.027586206896551724,0.0,0.06044402201019848,4
0.2594996289856356,1,0.14285714285714285,1.0,0.08064516129032262,3,0.3793103448275862,0.0,0.01093855239790438,4
0.006357081944336769,1,0.14285714285714285,1.0,0.19354838709677424,0,0.8137931034482759,0.0,0.35905110931561623,2
0.2512708626360847,1,0.11904761904761904,0.0,0.0,3,0.9793103448275863,0.0,0.016178947807113656,4
0.2585803993665068,0,0.6666666666666666,1.0,0.7741935483870968,2,0.02413793103448276,0.0,0.06488921632024221,1
0.12488232753369585,0,0.40476190476190477,0.5,0.8225806451612903,2,0.5379310344827587,0.0,0.40174863578983033,1
0.05049117871817305,1,0.47619047619047616,0.0,0.03225806451612906,3,0.2827586206896551,0.0,0.1047205234480135,4
0.45988061090006976,1,0.5238095238095237,0.0,0.7741935483870968,0,0.45172413793103444,0.0,0.6730244663817477,2
0.29404272756470595,1,0.7142857142857142,1.0,0.5806451612903226,2,0.2827586206896551,0.0,0.2920612983758539,0
0.07657293477899726,1,0.9761904761904762,1.0,1.0,2,0.35517241379310344,0.0,0.4269429996087853,0
0.3684338763802288,0,0.0,0.5,0.27419354838709675,1,0.9758620689655172,0.0,0.1806141668134282,3
0.2964127894742671,1,0.8333333333333333,1.0,0.03225806451612906,3,0.5172413793103449,0.0,0.033267369060694746,4
0.5490680340668711,1,0.8809523809523809,0.5,0.6935483870967742,0,0.8793103448275862,0.0,0.8606327730403301,2
0.4164220925210149,1,0.9523809523809523,0.0,0.30645161290322587,1,0.810344827586207,0.0,0.6023597911908121,0
0.09165716057723189,0,0.9285714285714285,1.0,0.29032258064516125,1,0.5551724137931034,0.0,0.5988079377605579,3
0.10299801756503826,0,0.6428571428571428,1.0,0.03225806451612906,3,0.21379310344827585,0.0,0.07064383729231002,1
0.8894487944801922,0,0.5238095238095237,0.5,0.8064516129032258,0,0.4103448275862069,0.0,0.8111400750433229,3
0.039316447565149015,1,0.11904761904761904,0.5,0.08064516129032262,3,0.38620689655172413,0.0,0.034322707797541666,4
0.0313091823286412,1,1.0,1.0,0.7096774193548387,0,0.30689655172413793,0.0,0.5760186707571687,2
0.15424230006755782,0,0.5,1.0,0.5645161290322581,0,0.5758620689655173,0.0,0.672029624769943,3
0.3403475352463646,1,0.26190476190476186,0.5,0.24193548387096775,0,0.9482758620689655,0.0,0.3499751961787327,2
0.06688226108336194,0,0.9523809523809523,0.5,0.6129032258064516,2,0.14827586206896554,0.0,0.06359121689294833,1
0.08261991516507369,1,0.6190476190476191,0.5,0.8387096774193548,0,0.396551724137931,0.0,0.45844923014047434,2
0.1303644800815124,1,0.42857142857142855,0.5,0.532258064516129,2,0.4379310344827586,0.0,0.09237306022690457,0
0.25655366418216247,1,0.5238095238095237,0.0,0.25806451612903225,1,0.5344827586206897,0.0,0.0007736910102616569,0
0.1394903259388878,1,0.07142857142857142,0.5,0.9193548387096775,2,0.8896551724137931,0.0,0.374303106729028,0
0.3367813673263708,1,0.3571428571428571,0.5,0.20967741935483875,1,0.0896551724137931,0.0,0.26590839122011944,0
0.31186249210902284,1,0.26190476190476186,0.0,0.06451612903225812,3,0.34137931034482755,0.0,0.09980210718208427,4
0.86121847762285,1,0.3571428571428571,0.5,0.20967741935483875,1,0.02413793103448276,0.0,0.4520009088012562,0
0.13170456181542312,1,0.47619047619047616,0.5,0.6129032258064516,2,0.296551724137931,0.0,0.36400784042740547,0
0.19595095965357223,1,0.14285714285714285,1.0,0.935483870967742,2,0.11379310344827585,0.0,0.3523655048081771,0
0.28863810040645455,1,0.23809523809523808,0.5,0.06451612903225812,3,0.0896551724137931,0.0,0.053896216509799866,4
0.18740101669010883,1,0.14285714285714285,1.0,0.09677419354838712,3,0.031034482758620682,0.0,0.11460239272851447,4
0.0808146810937725,1,0.7619047619047619,0.5,0.12903225806451613,3,0.013793103448275862,0.0,0.04614519041134012,4
0.8774877343758652,1,0.07142857142857142,0.0,0.016129032258064557,3,0.5310344827586208,0.0,0.04497759589802605,4
0.26225731784302214,1,0.738095238095238,1.0,0.8548387096774193,2,0.12413793103448274,0.0,0.0726987229729094,0
0.03755551371645643,0,0.7142857142857142,1.0,0.5806451612903226,1,0.15172413793103445,0.0,0.04203205809875013,3
0.819543043203792,1,0.7142857142857142,1.0,0.3709677419354839,0,0.3896551724137931,0.0,0.9654702575967585,2
0.5020101226008661,1,0.0,0.0,0.6451612903225806,0,0.2482758620689655,0.0,0.8029346483167684,2
0.3324842457333348,1,0.40476190476190477,0.5,0.8870967741935485,2,0.3103448275862069,0.0,0.5232591280078835,0
0.12256764090239554,0,0.9761904761904762,0.5,0.016129032258064557,3,0.6586206896551724,0.0,0.1244291424061992,1
0.22308484600135112,1,0.45238095238095233,0.0,0.6612903225806451,0,0.996551724137931,0.0,0.4858100632262176,2
0.44183934524270985,1,0.7619047619047619,0.0,0.6612903225806451,1,0.34137931034482755,0.0,0.20899336817071484,0
0.6978392566422645,1,0.5476190476190476,0.0,0.7096774193548387,2,0.14482758620689656,0.0,0.08485730072583109,0
0.011828159436501166,0,0.7142857142857142,0.0,0.6774193548387097,1,0.810344827586207,0.0,0.07667943380068484,3
0.23882250008306288,1,0.47619047619047616,0.0,0.32258064516129037,0,0.7758620689655172,0.0,0.522428300823971,2
0.2504180833508688,0,0.5,0.5,0.5,0,0.45172413793103444,0.0,0.6546319959883685,3
0.49243019946175226,0,0.45238095238095233,0.5,0.4032258064516129,0,0.3137931034482758,0.0,0.6874476531820817,3
0.31044488498554706,0,0.9761904761904762,1.0,0.11290322580645162,3,0.04827586206896552,0.0,0.012905381152053474,1
0.5407728173834073,1,0.40476190476190477,0.5,0.5483870967741935,1,0.4206896551724138,0.0,0.49643806371557214,0
0.003366816918255014,0,0.47619047619047616,0.5,0.5161290322580645,0,0.41724137931034483,0.0,0.7585075762566262,3
0.22053758320135552,1,0.16666666666666666,0.5,0.8225806451612903,2,0.5344827586206897,0.0,0.481526194582953,0
0.022260861860830847,1,0.9523809523809523,0.5,0.7096774193548387,2,0.22413793103448276,0.0,0.17888529341777837,0
0.12556898098412944,1,0.26190476190476186,1.0,0.7096774193548387,2,0.07586206896551724,0.0,0.44188310073309073,0
0.545834117816442,1,0.16666666666666666,0.5,0.5645161290322581,2,0.7793103448275862,0.0,0.4928324350630582,0
0.3401703343559302,1,0.47619047619047616,0.0,0.016129032258064557,3,0.013793103448275862,0.0,0.06424458584340387,4
0.012093960772152879,1,0.023809523809523808,1.0,0.4032258064516129,0,0.5206896551724138,0.0,0.39361042809110064,2
0.3472694450289613,1,0.9523809523809523,0.5,0.6612903225806451,1,0.48620689655172417,0.0,0.48131109369391417,0
0.0561948323790327,1,0.9285714285714285,0.5,0.7419354838709677,2,0.33448275862068966,0.0,0.3254684830144239,0
0.15584818313712023,1,0.5238095238095237,0.5,0.6774193548387097,1,0.3103448275862069,0.0,0.5395153776969955,0
0.3187179515577066,1,0.23809523809523808,0.0,0.8064516129032258,2,0.18275862068965515,0.0,0.11069427845078963,0
0.8863256287862846,1,0.6666666666666666,0.0,0.20967741935483875,1,0.3379310344827586,0.0,0.6425446704049409,0
0.537450300687761,1,0.3571428571428571,0.0,0.4516129032258065,1,0.4586206896551724,0.0,0.4214807814077547,0
0.5768885738650836,1,0.42857142857142855,0.0,0.5806451612903226,0,0.703448275862069,0.0,0.6279077270961246,2
0.35609626438372854,0,0.7857142857142857,0.0,0.7258064516129032,2,0.17586206896551726,0.0,0.39376570404537553,1
0.3374237205541958,1,0.7619047619047619,0.0,0.7580645161290323,0,0.5103448275862069,0.0,0.9027495271141394,2
0.4782430531713422,1,0.2857142857142857,0.0,0.3548387096774194,0,0.46551724137931033,0.0,0.7662545692134165,2
0.76854241192562,1,0.5952380952380952,0.0,0.6935483870967742,2,0.21379310344827585,0.0,0.08658617412148092,0
0.12913514890412323,1,0.5,0.0,0.5967741935483871,1,0.5551724137931034,0.0,0.4440025166804018,0
0.4281062762340381,0,0.26190476190476186,1.0,0.6290322580645161,0,0.4793103448275862,0.0,0.47551009159264734,3
0.082642065276378,1,0.023809523809523808,0.0,0.11290322580645162,3,0.6620689655172414,0.0,0.02147110186774791,4
0.2165173379996234,1,0.7142857142857142,0.5,0.9193548387096775,2,0.30689655172413793,0.0,0.4854746402773726,0
0.1488930481875671,1,0.30952380952380953,0.0,0.5161290322580645,0,0.3310344827586207,0.0,0.5575549481942954,2
0.9856578029304597,0,0.45238095238095233,1.0,0.24193548387096775,1,0.5206896551724138,0.0,0.3387623901473038,3
0.399820584098435,1,0.6904761904761905,0.0,0.7258064516129032,0,0.5862068965517242,0.0,0.5272875643454145,2
0.14541548071279056,1,0.11904761904761904,0.5,0.4193548387096775,0,0.11034482758620691,0.0,0.38800772212191653,2
0.5374170755208044,0,0.5952380952380952,1.0,0.935483870967742,2,0.09310344827586207,0.0,0.19985561352823267,1
0.6064811225676409,1,0.19047619047619047,0.0,0.7419354838709677,2,0.41724137931034483,0.0,0.40697827615458765,0
0.5061743435260763,1,0.9761904761904762,1.0,0.16129032258064518,1,0.017241379310344827,0.0,0.552341440396216,0
0.5603756658877211,1,0.14285714285714285,0.0,0.6451612903225806,1,0.18620689655172412,0.0,0.008660499544927182,0
0.5386131815312372,1,0.38095238095238093,0.5,0.6290322580645161,2,0.3758620689655172,0.0,0.1621531330116679,0
0.1809885594675113,1,0.8571428571428571,0.5,0.3709677419354839,0,0.9724137931034483,0.0,0.6714374251348079,2
0.6438926605606193,1,0.09523809523809523,0.0,0.06451612903225812,3,0.5724137931034483,0.0,0.025471978403870745,4
0.05731341299990032,1,0.5476190476190476,0.0,0.4838709677419355,0,0.2586206896551724,0.0,0.06853853734084217,2
0.6977063559744388,1,0.09523809523809523,0.0,0.04838709677419356,3,0.17931034482758618,0.0,0.01811956114041114,4
0.5797570132789917,1,0.6666666666666666,0.0,0.4032258064516129,0,0.5137931034482759,0.0,0.9005534814751082,2
0.24059450898740764,0,0.23809523809523808,0.5,0.4516129032258065,1,0.08620689655172413,0.0,0.1987095291038225,3
0.10102665765895474,1,0.30952380952380953,0.0,0.532258064516129,0,0.45172413793103444,0.0,0.9976332180302944,2
0.005526452770425171,1,0.9047619047619047,0.0,0.33870967741935487,0,0.13448275862068965,0.0,0.9438942940456042,2
0.05955057424163556,0,0.5952380952380952,0.0,0.6129032258064516,2,0.5206896551724138,0.0,0.4460016105679067,1
0.8156446236142336,1,0.5238095238095237,0.5,0.4838709677419355,1,0.0,0.0,0.21589541794774933,0
0.4082819266166813,1,0.9761904761904762,0.5,0.5806451612903226,0,0.013793103448275862,0.0,0.048966373009140446,2
0.03632618253906726,0,0.30952380952380953,1.0,0.5645161290322581,2,0.5517241379310345,0.0,0.09676985683691454,1
0.07336116863987241,0,0.5,1.0,0.22580645161290325,1,0.46206896551724136,0.0,0.45164330357322907,3
0.19582913404139854,1,0.45238095238095233,1.0,0.27419354838709675,0,0.2586206896551724,0.0,0.8989798840337333,2
0.6515233739049539,1,0.7619047619047619,0.5,0.22580645161290325,1,0.41379310344827586,0.0,0.041218707862071935,0
0.19186426411792715,1,0.6190476190476191,0.0,0.04838709677419356,3,0.9379310344827586,0.0,0.08104329308706076,4
0.08646295947637135,0,0.5238095238095237,1.0,0.6129032258064516,1,0.6172413793103448,0.0,0.48089030257973187,3
0.04474322483470479,1,0.5,0.5,0.6612903225806451,2,0.503448275862069,0.0,0.07075407649794244,0
0.10738373960329149,0,0.023809523809523808,0.5,0.9516129032258065,2,0.15517241379310343,0.0,0.4400480212734779,1
0.03744476315993488,1,0.7142857142857142,0.5,0.06451612903225812,3,0.24482758620689654,0.0,0.5786563454090078,4
0.5446712369729658,1,0.3333333333333333,1.0,0.08064516129032262,3,0.2206896551724138,0.0,0.050861277403517174,4
0.9322428095201177,0,0.9761904761904762,1.0,0.5645161290322581,0,0.603448275862069,0.0,0.02743880715801984,3
0.08116908287464143,1,0.023809523809523808,0.0,0.532258064516129,1,0.5103448275862069,0.0,0.18221801281732425,0
0.8420032560663616,1,0.738095238095238,1.0,0.6290322580645161,1,0.37241379310344824,0.0,0.4086016156765528,0
0.30214966830208323,0,0.3571428571428571,0.5,0.12903225806451613,1,0.4275862068965517,0.0,0.4374647940341769,3
0.41136079208798026,1,0.8809523809523809,0.5,0.7903225806451613,2,0.4586206896551724,0.0,0.2274066764627197,0
0.2422114671126222,1,0.9285714285714285,0.0,0.0,3,0.010344827586206896,0.0,0.043891336408379805,4
0.2515477390273886,1,0.023809523809523808,1.0,0.0,3,0.1896551724137931,0.0,0.04368161304156691,4
0.2632872980186725,0,0.42857142857142855,0.5,0.33870967741935487,0,0.26206896551724135,0.0,0.5652340499329828,3
0.20637258702224975,1,1.0,1.0,0.6451612903225806,0,0.010344827586206896,0.0,0.09460876509235223,2
0.3775375721262999,1,0.9047619047619047,1.0,0.0,3,0.47586206896551725,0.0,0.027567867691443152,4
0.4810118170843808,1,0.5238095238095237,0.0,0.6612903225806451,0,0.706896551724138,0.0,0.8434018474477608,2
